,date_heure,date,heure,effacement_necessaire,total_eolien_offshore,consommation,nucleaire_base,nucleaire_flexible,hydraulique,solaire,eolien_onshore,bioenergies,charbon,gaz,petrole,importations,exportations,soldes_echanges,step_decharge,step_charge,thermique_decharge,thermique_charge,effacement_potentiel_solaire,effacement_potentiel_eolien_onshore,effacemet_potentiel_eolien_offshore,batterie_decharge,batterie_charge,pertes,need,stock_batteries
532,2023-01-23-04,2023-01-23,04:00,0.0,19708.25,62802.135,0.0,0.0,8188.444416517944,0.0,14813.341422974156,1071.0,0.0,18.660813695999995,0.053500000000000006,24960.00128,0.0,-24960.00128,884.0347993295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4698.794089660447,884.0347993295,0.0
533,2023-01-23-05,2023-01-23,05:00,0.0,18960.375,63525.855,0.0,0.0,8594.241769918566,0.0,15094.23840029741,1060.0,0.0,11.196488217599997,0.053500000000000006,24960.00128,0.0,-24960.00128,1681.8588268762942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4693.253122452719,1681.8588268762942,0.0
534,2023-01-23-06,2023-01-23,06:00,0.0,17856.000000000004,67923.675,0.0,0.0,9139.384852614015,0.0,16217.826389661972,1057.0,0.0,6.717892930559998,0.053500000000000006,24960.00128,0.0,-24960.00128,5561.803282932477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4732.25505528188,5561.803282932477,0.0
535,2023-01-23-07,2023-01-23,07:00,0.0,16623.749999999996,76711.545,0.0,0.0,12249.24248451847,0.0,17049.917450802848,1044.0,0.0,4.030735758335998,0.053500000000000006,26780.496837603405,0.0,-26780.496837603405,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5039.946008683073,9701.39771738636,0.0
536,2023-01-23-08,2023-01-23,08:00,0.0,14767.624999999998,82832.085,0.0,0.0,13774.513262359036,0.0,20134.48442608729,1049.0,0.0,2.418441455001599,0.053500000000000006,28293.03472841492,0.0,-28293.03472841492,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5331.901501173387,9413.586813842536,0.0
537,2023-01-23-09,2023-01-23,09:00,-4.547473508864641e-13,12706.125,82562.355,0.0,0.0,13231.253235750599,4219.248684596112,23250.851093929938,1012.0,0.0,162.40484145500162,0.053500000000000006,28293.03472841492,0.0,-28293.03472841492,3215.46454697779,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,5670.93777398151,3364.98454697779,0.0
538,2023-01-23-10,2023-01-23,10:00,0.0,12264.374999999998,82177.185,0.0,0.0,12114.604385413933,20372.94408314572,25529.826685145723,997.0,0.0,2.4184414550015885,0.053500000000000006,28293.03472841492,0.0,-28293.03472841492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12699.308542690911,6840.620423741521,-12848.828542690911,0.4884349439496504
539,2023-01-23-11,2023-01-23,11:00,1.8189894035458565e-12,11826.5,81545.59499999999,0.0,0.0,11206.974118992268,36623.07942108477,26589.815289393868,977.0,0.0,0.0,0.053500000000000006,20493.034328414917,0.0,-20493.034328414917,0.0,0.0,0.0,5423.865085327758,0.0,0.0,0.0,0.0,13300.691457309089,7446.305115248986,-26016.536768295726,1.0
540,2023-01-23-12,2023-01-23,12:00,-1948.1170452162332,12004.75,82100.04,0.0,0.0,11082.692798284577,47038.59637010401,27925.401015622367,1000.9999999999999,0.0,0.0,0.053500000000000006,17373.034168414917,13650.0,-3723.034168414917,0.0,6400.0,0.0,6400.0,0.0,1948.1170452162332,0.0,0.0,0.0,8070.227950066789,-31314.005045216236,1.0
541,2023-01-23-13,2023-01-23,13:00,-1262.4760298040492,12338.0,81547.815,0.0,0.0,10999.838591164282,52391.01485649073,29965.879192901994,1033.0,0.0,0.0,0.053500000000000006,14253.034008414916,19110.0,4856.965991585084,0.0,6400.0,0.0,6400.0,0.0,1262.4760298040492,0.0,0.0,0.0,8403.386262025013,-22438.36402980405,1.0
542,2023-01-23-14,2023-01-23,14:00,9.094947017729282e-13,12830.125,79469.34000000001,0.0,0.0,9669.46350666784,48316.426080978774,31635.361330669733,1056.0,0.0,0.0,0.053500000000000006,6453.033608414916,19110.0,12656.966391585083,0.0,0.0,0.0,3713.4421352630934,0.0,0.0,0.0,0.0,0.0,7667.680891468167,-11003.162135263094,1.0
543,2023-01-23-15,2023-01-23,15:00,-2.5011104298755527e-12,13965.5,77214.375,0.0,0.0,9133.735684352974,38575.988913271474,32281.954412090436,1054.0,0.0,159.98640000000003,30.067000000000004,6453.033608414916,19110.0,12656.966391585083,0.0,0.0,1755.4859897362646,0.0,0.0,2.5011104298755527e-12,0.0,0.0,0.0,7085.3770078660655,1933.0559897362646,1.0
544,2023-01-23-16,2023-01-23,16:00,-1.8189894035458565e-12,16151.0,75875.715,0.0,0.0,9164.80601954352,24061.77310109995,31714.86044195794,1070.0,0.0,319.97280000000006,60.08050000000001,6453.033608414916,19110.0,12656.966391585083,0.0,0.0,12188.5836755518,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,6198.395146568122,12366.1536755518,1.0
545,2023-01-23-17,2023-01-23,17:00,-1.8189894035458565e-12,18150.499999999996,75516.075,0.0,0.0,9047.115385113135,6582.028021980862,32435.652779323944,1077.0,0.0,399.966,90.09400000000001,6453.033608414916,19110.0,12656.966391585083,8000.0,0.0,3605.7761111846175,0.0,0.0,1.8189894035458565e-12,0.0,13949.590904217806,0.0,5164.681810235279,25658.177015402423,0.46347727291469976
546,2023-01-23-18,2023-01-23,18:00,-3.637978807091713e-12,19394.375000000004,80035.44,0.0,0.0,10269.215055450808,0.0,34401.93170065827,1074.0,0.0,399.966,100.045,6453.033608414916,7092.8968601925335,639.8632517776177,8000.0,0.0,0.0,0.0,0.0,3.637978807091713e-12,0.0,12050.409095782194,0.0,5014.638600113659,32076.81223558966,0.0
547,2023-01-23-19,2023-01-23,19:00,0.0,19952.375,84846.735,0.0,0.0,10941.464012902738,0.0,36097.91351549823,1085.0,0.0,399.966,100.045,13437.161506537072,1632.8968601925335,-11804.264646344538,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5677.150317602644,19987.222334693604,0.0
548,2023-01-23-20,2023-01-23,20:00,0.0,20142.25,81601.65000000001,0.0,0.0,8925.658638508725,0.0,37237.40131110612,1081.0,0.0,399.966,100.045,13437.161506537072,1632.8968601925335,-11804.264646344538,5397.026598271092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5628.819337087615,5397.026598271092,0.0
549,2023-01-23-21,2023-01-23,21:00,0.0,20053.125000000004,75980.61,0.0,0.0,8641.318031712513,0.0,36877.005222494656,1094.0,0.0,399.966,10.0045,13437.161506537072,1632.8968601925335,-11804.264646344538,2673.3951178573716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5572.468518409078,2673.3951178573716,0.0
550,2023-01-23-22,2023-01-23,22:00,0.0,19704.375,72092.83499999999,0.0,0.0,8317.433367415924,0.0,35499.01993287907,1097.0,0.0,239.9796,1.00045,13437.161506537072,1632.8968601925335,-11804.264646344538,2990.698817852819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5418.079671635224,2990.698817852819,0.0
551,2023-01-23-23,2023-01-23,23:00,0.0,19448.625,74895.03,0.0,0.0,9002.863697422466,0.0,35260.522518942904,1094.0,0.0,143.98775999999998,0.10004500000000002,13437.161506537072,1632.8968601925335,-11804.264646344538,3565.58006305024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5424.91373076015,3565.58006305024,0.0
552,2023-01-24-00,2023-01-24,00:00,0.0,19320.75,73458.135,0.0,0.0,8877.640838644027,0.0,35032.62497583564,1092.0,0.0,86.392656,0.010004500000000003,13437.161506537072,1632.8968601925335,-11804.264646344538,2631.7821368039404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5387.330258128152,2631.7821368039404,0.0
553,2023-01-24-01,2023-01-24,01:00,0.0,18704.625,67957.53000000001,0.0,0.0,7836.314011188575,0.0,34804.727352656824,1087.0,0.0,51.835593599999996,0.053500000000000006,13437.161506537072,1632.8968601925335,-11804.264646344538,1064.314938750982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5252.7478996837535,1064.314938750982,0.0
554,2023-01-24-02,2023-01-24,02:00,0.0,18111.749999999996,66314.175,0.0,0.0,7829.7233249112705,0.0,33893.1371001562,1087.0,0.0,31.101356159999995,0.053500000000000006,13437.161506537072,1632.8968601925335,-11804.264646344538,845.6197538144497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5145.617538529298,845.6197538144497,0.0
555,2023-01-24-03,2023-01-24,03:00,0.0,18270.625000000004,63676.26,0.0,0.0,7930.466514721984,0.0,32827.848560493614,1091.0,0.0,18.660813695999995,0.053500000000000006,13437.161506537072,1632.8968601925335,-11804.264646344538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.1151456233256,5088.686746775668,-1035.1151456233256,0.039812120985512525
556,2023-01-24-04,2023-01-24,04:00,0.0,18615.5,61723.77,0.0,0.0,7649.8920200998,0.0,34237.63346259587,1096.0,0.0,11.196488217599997,0.053500000000000006,13437.161506537072,1632.8968601925335,-11804.264646344538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.1785694597875,5191.734404940872,-4356.1785694597875,0.20735745058011973
557,2023-01-24-05,2023-01-24,05:00,0.0,18828.625,61687.695,0.0,0.0,7952.12160958643,0.0,35859.41610156207,1120.0,0.0,6.717892930559998,0.053500000000000006,13437.161506537072,1632.8968601925335,-11804.264646344538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6397.925588848916,5342.721018717531,-6397.925588848916,0.4534315116896935
558,2023-01-24-06,2023-01-24,06:00,0.0,18708.5,66266.445,0.0,0.0,7875.858068688954,0.0,38064.1925169041,1075.0,0.0,4.030735758335998,0.053500000000000006,13437.161506537072,1632.8968601925335,-11804.264646344538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.6149502391454,5479.982374599625,-3642.6149502391454,0.5935320866988913
559,2023-01-24-07,2023-01-24,07:00,0.0,18359.75,74675.80500000001,0.0,0.0,8496.32315421113,0.0,40242.46917510236,1074.0,0.0,2.418441455001599,0.053500000000000006,13437.161506537072,1632.8968601925335,-11804.264646344538,347.83240234961704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5651.306319462642,347.83240234961704,0.5935320866988913
560,2023-01-24-08,2023-01-24,08:00,-4.547473508864641e-13,17286.375,80512.73999999999,0.0,0.0,10463.169230778667,0.0,42892.44080583004,1064.0,0.0,162.40484145500162,0.053500000000000006,13437.161506537072,1632.8968601925335,-11804.264646344538,606.2885417079056,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,5909.1137089733065,755.8085417079055,0.5935320866988913
561,2023-01-24-09,2023-01-24,09:00,-4.547473508864641e-13,15779.0,81150.98999999999,0.0,0.0,10615.696312573618,5762.288331584771,43475.43458220586,1054.0,0.0,2.4184414550015885,0.053500000000000006,13437.161506537072,1632.8968601925335,-11804.264646344538,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,3237.7452547647486,6247.277702256194,-3387.2652547647485,0.7180607503436893
562,2023-01-24-10,2023-01-24,10:00,-3.637978807091713e-12,14659.125000000002,80920.11,0.0,0.0,10477.292121349543,26569.212347568853,42203.44816102223,1038.0,0.0,0.0,0.053500000000000006,5637.161106537071,1632.8968601925335,-4004.2642463445372,0.0,0.0,0.0,5828.636853367818,0.0,3.637978807091713e-12,0.0,0.0,7330.4204910640765,7015.08517471042,-20451.037570090775,1.0
563,2023-01-24-11,2023-01-24,11:00,-6619.43474416227,13984.875,80355.12,0.0,0.0,9150.683149027129,51715.93507517879,42998.439674262,1034.0,0.0,0.0,0.053500000000000006,2517.1609465370702,15282.896860192533,12765.735913655462,0.0,6400.0,0.0,6400.0,0.0,6619.43474416227,0.0,0.0,0.0,8486.552883507331,-35985.32274416227,1.0
564,2023-01-24-12,2023-01-24,12:00,-15859.882887898671,13740.75,80525.505,0.0,0.0,8739.23664741995,69533.21973657499,44323.425449590075,1067.0,0.0,0.0,0.053500000000000006,0.0,20742.896860192533,20742.896860192533,0.0,6400.0,0.0,6400.0,0.0,15859.882887898671,0.0,0.0,0.0,9618.257728350953,-36472.36975382116,1.0
565,2023-01-24-13,2023-01-24,13:00,-15004.3860626743,13880.25,79765.70999999999,0.0,0.0,8640.376493641763,74403.43852601455,45849.80909095318,1068.0,0.0,0.0,0.053500000000000006,0.0,26202.896860192533,26202.896860192533,0.0,6400.0,0.0,6400.0,0.0,15004.3860626743,0.0,0.0,0.0,10068.934687742667,-33264.3860626743,1.0
566,2023-01-24-14,2023-01-24,14:00,0.0,14321.999999999998,77552.92499999999,0.0,0.0,8421.001131329916,70160.07975377813,45637.81143416079,1070.0,0.0,0.0,0.053500000000000006,0.0,39485.25485692003,39485.25485692003,0.0,6400.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,9772.76596234882,-26082.357996727496,1.0
567,2023-01-24-15,2023-01-24,15:00,0.0,15410.875,75110.92499999999,0.0,0.0,7929.52499670572,56176.28360824849,47694.18941768375,1079.0,0.0,0.0,0.053500000000000006,0.0,39485.25485692003,39485.25485692003,0.0,0.0,0.0,4713.452054133275,0.0,0.0,0.0,0.0,0.0,8980.294611584659,-4713.452054133275,1.0
568,2023-01-24-16,2023-01-24,16:00,0.0,17038.375,73877.16,0.0,0.0,8122.537654017315,33368.230335968896,47916.78702537658,1077.0,0.0,159.98640000000003,30.067000000000004,0.0,39485.25485692003,39485.25485692003,0.0,0.0,13188.469942632644,0.0,0.0,0.0,0.0,0.0,0.0,7539.038501075396,13366.039942632644,1.0
569,2023-01-24-17,2023-01-24,17:00,0.0,17952.875,73800.57,0.0,0.0,8268.474049534963,10463.73691871396,47614.690226324004,1092.0,0.0,319.97280000000006,60.08050000000001,0.0,39485.25485692003,39485.25485692003,8000.0,0.0,15725.20118336823,0.0,0.0,0.0,0.0,9791.081812598979,0.0,6002.287633620105,33693.85299596721,0.6234199302846547
570,2023-01-24-18,2023-01-24,18:00,1417.406484341187,18193.125,78528.61499999999,0.0,0.0,9224.122115821327,24.110087640313445,47810.78815694461,1081.0,0.0,399.966,90.09400000000001,7800.000400000001,25835.25485692003,18035.25445692003,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,16208.918187401021,0.0,5885.660575228439,46668.85467174221,0.0
571,2023-01-24-19,2023-01-24,19:00,9892.625035236193,18185.375,84200.16,0.0,0.0,11208.857175079282,0.0,48939.67608172362,1093.0,0.0,399.966,100.045,10920.00056,20375.25485692003,9455.25429692003,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6306.987137976204,26277.81303523619,0.0
572,2023-01-24-20,2023-01-24,20:00,415.56897485510126,18073.0,81134.89499999999,0.0,0.0,9860.593127946908,0.0,48298.38293571736,1083.0,0.0,399.966,100.045,14040.000720000002,14915.25485692003,875.254136920028,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6363.2640444564995,16791.456974855104,0.0
573,2023-01-24-21,2023-01-24,21:00,-9.094947017729282e-13,18255.125,75700.33499999999,0.0,0.0,8585.768047608733,0.0,45505.31280858506,1087.0,0.0,399.966,100.045,14040.000720000002,14181.34244626024,141.34172626023792,8000.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,6091.540129933565,8733.91241065979,0.0
574,2023-01-24-22,2023-01-24,22:00,-9.094947017729282e-13,18305.5,71664.375,0.0,0.0,9189.285668456754,0.0,43422.435147989876,1082.0,0.0,399.966,10.0045,14040.000720000002,14181.34244626024,141.34172626023792,7524.653229822017,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,5985.270677151264,7524.653229822017,0.0
575,2023-01-24-23,2023-01-24,23:00,1.8189894035458565e-12,18138.875,74286.195,0.0,0.0,10298.402334554336,0.0,38848.58407924343,1068.0,0.0,239.9796,1.00045,14040.000720000002,10629.607114831924,-3410.3936051680776,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5719.0400689658445,11551.735331428315,0.0
576,2023-01-25-00,2023-01-25,00:00,-1.8189894035458565e-12,17557.625000000004,73531.95,0.0,0.0,9021.694198129147,0.0,37089.00295935859,1084.0,0.0,143.98775999999998,0.10004500000000002,14040.000720000002,7943.867106463602,-6096.1336135364,8000.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,5460.593576024142,10685.740008368322,0.0
577,2023-01-25-01,2023-01-25,01:00,1.8189894035458565e-12,16914.375,68279.43000000001,0.0,0.0,7803.360619911018,0.0,37777.995524094855,1088.0,0.0,86.392656,0.010004500000000003,14040.000720000002,7943.867106463602,-6096.1336135364,6031.038135395282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375.018410580411,6031.038135395282,0.0
578,2023-01-25-02,2023-01-25,02:00,0.0,16565.625,66936.33,0.0,0.0,7690.377595616442,0.0,36988.30402634107,1094.0,0.0,51.835593599999996,0.053500000000000006,14040.000720000002,7943.867106463602,-6096.1336135364,5878.4386109002535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5285.580797137027,5878.4386109002535,0.0
579,2023-01-25-03,2023-01-25,03:00,0.0,16856.25,64126.920000000006,0.0,0.0,7494.540364201569,0.0,34878.92660860213,1096.0,0.0,31.101356159999995,0.053500000000000006,14040.000720000002,7943.867106463602,-6096.1336135364,4960.114776613302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143.343076256259,4960.114776613302,0.0
580,2023-01-25-04,2023-01-25,04:00,0.0,17615.75,61938.555,0.0,0.0,7352.3700608034615,0.0,31200.76598611297,1118.0,0.0,18.660813695999995,0.053500000000000006,14040.000720000002,7943.867106463602,-6096.1336135364,5609.4892128884585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4929.81104418015,5609.4892128884585,0.0
581,2023-01-25-05,2023-01-25,05:00,0.0,18762.750000000004,62169.435,0.0,0.0,7706.383522219846,0.0,28200.99805753118,1104.0,0.0,11.196488217599997,0.053500000000000006,14040.000720000002,7943.867106463602,-6096.1336135364,7254.206872472283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4823.429911120173,7254.206872472283,0.0
582,2023-01-25-06,2023-01-25,06:00,1.8189894035458565e-12,19832.25,66676.035,0.0,0.0,7808.068250101311,0.0,26796.513090843364,1100.0,0.0,6.717892930559998,0.053500000000000006,14040.000720000002,3958.185408829402,-10081.8153111706,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4806.525902188688,11985.6816976342,0.0
583,2023-01-25-07,2023-01-25,07:00,0.0,20215.875000000004,75480.0,0.0,0.0,9416.193235062172,0.0,25731.224551180774,1103.0,0.0,4.030735758335998,0.053500000000000006,16009.907812651316,0.0,-16009.907812651316,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.284834652592,13799.220074858667,0.0
584,2023-01-25-08,2023-01-25,08:00,197.3038654257689,18968.125,81481.76999999999,0.0,0.0,11427.291019374863,0.0,23367.4498331908,1108.0,0.0,2.418441455001599,0.053500000000000006,23809.908212651317,0.0,-23809.908212651317,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5398.779872097767,15487.02386542577,0.0
585,2023-01-25-09,2023-01-25,09:00,8.414124701110268,17232.125,81436.26000000001,0.0,0.0,10260.741313086486,2073.4593136305407,21072.574355660134,1090.0,0.0,162.40484145500162,0.053500000000000006,26929.908372651316,0.0,-26929.908372651316,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5393.420821184572,11073.822124701106,0.0
586,2023-01-25-10,2023-01-25,10:00,-4.547473508864641e-13,16329.250000000002,81520.065,0.0,0.0,10862.375897901982,9812.76722504233,19111.59536974025,1087.0,0.0,322.3912414550016,0.053500000000000006,26929.908372651316,0.0,-26929.908372651316,708.9396672580774,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,5787.073416906091,858.4596672580774,0.0
587,2023-01-25-11,2023-01-25,11:00,4.547473508864641e-13,15693.750000000004,81719.865,0.0,0.0,11038.44111059391,17190.42505536488,17299.01481563944,1078.0,0.0,162.4048414550016,0.053500000000000006,26929.908372651316,0.0,-26929.908372651316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3681.6178474316334,6133.371991130047,-3831.1378474316334,0.14160068643967821
588,2023-01-25-12,2023-01-25,12:00,0.0,14818.0,82830.975,0.0,0.0,11980.907804325663,21023.91398240326,15709.031789159904,1090.0,0.0,2.418441455001558,0.053500000000000006,26929.908372651316,0.0,-26929.908372651316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.6548601218965,6285.461172730389,-4730.174860121897,0.3177797195212896
589,2023-01-25-13,2023-01-25,13:00,0.0,13888.0,82380.315,0.0,0.0,12117.428959517212,20589.9340495649,15502.334067781954,1095.0,0.0,0.0,0.053500000000000006,26929.908372651316,0.0,-26929.908372651316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.939090369997,6185.262002002534,-3702.1993160288766,0.46008506915090486
590,2023-01-25-14,2023-01-25,14:00,0.0,13488.875,80854.62000000001,0.0,0.0,10727.737798797447,18733.46449676763,15724.93167547478,1087.0,0.0,115.306400266942,0.053500000000000006,26929.908372651316,0.0,-26929.908372651316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5952.657243958098,107.76299090368411,0.46008506915090486
591,2023-01-25-15,2023-01-25,15:00,0.0,14108.875,78800.565,0.0,0.0,10385.02265384866,13212.276219242352,13403.556520871898,1081.0,0.0,275.292800266942,30.067000000000004,26929.908372651316,0.0,-26929.908372651316,4809.664076681547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5435.097643562711,4987.234076681547,0.46008506915090486
592,2023-01-25-16,2023-01-25,16:00,-9.094947017729282e-12,16914.375,77554.035,0.0,0.0,10333.238761864422,7064.227924513938,12221.669161876907,1100.0,0.0,399.966,60.08050000000001,26929.908372651316,0.0,-26929.908372651316,7656.78124509334,0.0,0.0,0.0,0.0,9.094947017729282e-12,0.0,0.0,0.0,5126.211965999918,7801.348254189656,0.46008506915090486
593,2023-01-25-17,2023-01-25,17:00,4.547473508864641e-12,20273.999999999996,77464.125,0.0,0.0,10806.8259137982,2386.8892194391537,11023.881996638587,1098.0,0.0,399.966,90.09400000000001,26929.908372651316,0.0,-26929.908372651316,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.6610031861264,0.0,4985.1015057133645,9467.711003186127,0.40471349210528457
594,2023-01-25-18,2023-01-25,18:00,-2.7284841053187847e-12,22459.5,81482.88,0.0,0.0,12228.528927724774,0.0,11712.87456137484,1105.0,0.0,399.966,100.045,26929.908372651316,0.0,-26929.908372651316,8000.0,0.0,0.0,0.0,0.0,2.7284841053187847e-12,0.0,1524.0939462509477,0.0,5119.893950859022,9533.393946250948,0.3460944941725558
595,2023-01-25-19,2023-01-25,19:00,0.0,23126.0,86121.01500000001,0.0,0.0,13101.322766836356,0.0,11506.17683999689,1112.0,0.0,399.966,100.045,26929.908372651316,0.0,-26929.908372651316,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,4916.404556758684,0.0,5213.665679100377,12916.404556758684,0.15700201122029872
596,2023-01-25-20,2023-01-25,20:00,0.0,22854.75,82793.235,0.0,0.0,12032.6916963099,0.0,11893.072685752113,1107.0,0.0,399.966,100.045,26929.908372651316,0.0,-26929.908372651316,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.5508157959157,0.0,5146.60671336639,10479.550815795916,0.06163467215122504
597,2023-01-25-21,2023-01-25,21:00,0.0,22626.125,77184.96,0.0,0.0,9790.92025327225,0.0,12423.067027911957,1102.0,0.0,239.9796,10.0045,26929.908372651316,0.0,-26929.908372651316,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0269124694278,0.0,4994.071666304944,9057.026912469428,0.020979790902400895
598,2023-01-25-22,2023-01-25,22:00,0.0,22703.625,73359.345,0.0,0.0,9322.040731528763,0.0,13477.755696745657,1115.0,0.0,143.98775999999998,1.00045,26929.908372651316,0.0,-26929.908372651316,6843.428548532669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.5444166012585,6843.428548532669,0.020979790902400895
599,2023-01-25-23,2023-01-25,23:00,0.0,23319.750000000004,76530.61499999999,0.0,0.0,10283.337925967196,0.0,13419.456327115231,1111.0,0.0,86.392656,0.10004500000000002,26929.908372651316,0.0,-26929.908372651316,6517.445878604078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.776205337819,6517.445878604078,0.020979790902400895
600,2023-01-26-00,2023-01-26,00:00,0.0,24699.250000000004,75463.34999999999,0.0,0.0,8917.184896144405,0.0,12608.56500763213,1115.0,0.0,51.835593599999996,0.010004500000000003,26929.908372651316,0.0,-26929.908372651316,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,363.4147363156917,0.0,5078.961467986406,8363.414736315692,0.00700230104410506
601,2023-01-26-01,2023-01-26,01:00,0.0,26427.5,70179.75,0.0,0.0,8276.947791899283,0.0,13885.8513642302,1118.0,0.0,31.101356159999995,0.053500000000000006,26929.908372651316,0.0,-26929.908372651316,896.6335736274705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5243.388815711112,896.6335736274705,0.00700230104410506
602,2023-01-26-02,2023-01-26,02:00,0.0,27927.125,68778.93000000001,0.0,0.0,7996.373277222612,0.0,12900.061855784274,1110.0,0.0,18.660813695999995,0.053500000000000006,26929.908372651316,0.0,-26929.908372651316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.05245966851,5258.343216828531,-702.05245966851,0.034004318723663135
603,2023-01-26-03,2023-01-26,03:00,0.0,28612.999999999996,66249.795,0.0,0.0,7844.787733498409,0.0,12078.570665472287,1108.0,0.0,11.196488217599997,0.053500000000000006,26929.908372651316,0.0,-26929.908372651316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955.2538418948643,5237.610775087598,-2955.2538418948643,0.14766792802731177
