Date;Heures;effacement nécessaire;Total éolien OffShore;Consommation;nucléaire base;nucléaire flexible;hydraulique;solaire;éolien onshore;biomasse;charbon;gaz - cogénérations;gaz - cycles combinés + turbines à combustion;pétrole;importations;exportations;soldes échanges;step décharge;step charge;59;80;76;14;22;44;17;33;34;85;effacement potentiel solaire;effacement potentiel éolien terrestre;effacement potentiel éolien marin
10/10;11:00;0.0;4602.5;55649.6;15754.6;8313.3;5788.8;11222.7;11412.4;1898.3;0.0;433.4;207.4;85.0;0.0;0.0;0.0;0.0;0.0;961.2;754.0;764.2;627.8;387.0;264.6;133.1;113.9;30.6;566.1;0;0;0
10/10;12:00;0.0;4647.7;56335.4;15754.6;7472.4;4411.2;14908.6;10834.2;1896.3;0.0;450.9;0.0;85.0;0.0;0.0;0.0;0.0;0.0;1020.7;795.4;785.7;633.6;375.9;288.5;150.8;119.2;10.2;467.8;0;0;0
10/10;13:00;0.0;4709.0;56265.3;15538.1;7472.4;3745.6;16933.1;12544.3;1902.4;0.0;475.6;0.0;85.0;0.0;0.0;0.0;0.0;2807.6;1103.2;823.6;802.9;642.2;359.4;303.4;154.6;120.2;3.4;396.1;0;0;0
10/10;14:00;0.0;4831.7;54502.5;15321.7;5844.3;3037.2;18352.5;14168.8;1920.9;0.0;465.3;0.0;85.0;0.0;940.1;940.1;0.0;4200.0;1191.5;853.7;834.5;668.0;339.1;296.0;145.8;112.8;5.7;384.9;0;0;0
10/10;15:00;0.0;4942.7;53078.2;15105.3;5844.3;2733.8;16823.1;14584.1;1867.6;0.0;464.3;0.0;85.0;0.0;940.1;940.1;0.0;4156.6;1245.2;848.0;873.2;696.6;331.7;273.5;121.7;92.6;66.9;393.3;0;0.000181067;0
10/10;16:00;0.0;4994.9;51795.0;14888.9;4216.2;2658.0;13780.8;15027.9;1888.1;0.0;463.2;0.0;85.0;0.0;940.1;940.1;0.0;1295.6;1247.1;831.1;894.7;682.3;329.9;236.2;81.1;67.0;221.0;404.6;0;2.03614E-05;0
10/10;17:00;0.0;5294.4;50718.1;14888.9;5819.0;2769.5;8829.6;15430.9;1875.8;0.0;450.9;0.0;85.0;0.0;940.1;940.1;0.0;0.0;1250.9;904.4;930.5;699.5;399.9;204.8;53.2;58.5;368.4;424.2;0;0;0
10/10;18:00;0.0;5508.4;50666.3;15105.3;7447.1;3588.6;4148.0;15426.9;1820.4;0.0;451.9;1788.9;85.0;0.0;940.1;940.1;0.0;0.0;1285.5;983.4;980.7;745.4;510.5;194.3;25.3;52.1;349.1;382.1;0;4.54974E-06;0
10/10;19:00;0.0;5536.8;54056.5;15321.7;9075.2;5631.8;638.2;14966.8;1892.2;0.0;468.4;4628.9;595.0;0.0;940.1;940.1;219.0;0.0;1344.9;998.5;992.2;766.9;573.1;182.4;11.4;47.9;281.1;338.5;0;0;0
10/10;20:00;0.0;5579.9;55872.1;15321.7;9075.2;6026.1;0.0;18232.1;1941.4;0.0;425.1;4260.3;85.0;0.0;940.1;940.1;0.0;0.0;1396.7;1034.2;985.0;772.6;628.4;180.9;7.6;47.9;206.3;320.3;0;0;0
10/10;21:00;0.0;5598.9;51270.8;15275.5;7447.1;3168.3;0.0;20646.5;1951.6;0.0;428.2;1420.3;85.0;0.0;940.1;940.1;0.0;0.0;1404.4;1026.7;979.3;784.1;700.3;206.3;7.6;53.2;128.1;309.0;0;0;0
10/10;22:00;0.0;5608.2;47912.0;15059.1;7447.1;2612.5;0.0;20459.2;1933.2;0.0;429.3;0.0;85.0;0.0;940.1;940.1;0.0;1130.5;1404.4;1011.6;973.5;802.7;744.5;255.6;13.9;72.4;61.2;268.3;0;2.34091E-05;0
10/10;23:00;0.0;5669.4;49992.7;15059.1;8217.8;2868.5;0.0;20353.4;1966.0;0.0;432.4;0.0;85.0;0.0;940.1;940.1;0.0;0.0;1439.0;1004.1;967.8;818.5;777.7;310.9;29.2;107.5;23.8;191.0;0;2.24161E-05;0
10/11;00:00;0.0;5771.5;48749.1;15058.4;6589.7;2341.2;0.0;21061.8;1996.7;0.0;417.9;0.0;85.0;0.0;940.1;940.1;0.0;0.0;1452.4;992.8;954.9;842.8;820.1;351.3;48.2;162.8;28.3;118.0;0;0;0
10/11;01:00;0.0;5953.4;43747.5;14842.0;6589.7;1972.7;0.0;21241.0;1994.7;0.0;413.8;0.0;85.0;0.0;1526.8;1526.8;0.0;4200.0;1406.3;983.4;975.0;907.3;864.3;391.6;73.5;222.4;69.1;60.4;0;0;0
10/11;02:00;0.0;6110.4;42329.2;14625.6;4961.6;2316.2;0.0;19970.7;2015.2;0.0;416.9;0.0;85.0;0.0;1526.8;1526.8;0.0;3200.5;1277.8;987.2;1022.3;956.1;895.6;435.0;110.3;264.9;136.0;25.3;0;2.14731E-05;0
10/11;03:00;0.0;6359.9;40279.0;14409.1;4961.6;1990.6;0.0;21774.3;1986.5;0.0;420.0;0.0;85.0;0.0;3957.9;3957.9;0.0;4200.0;1210.6;1041.7;1072.5;981.9;923.3;472.3;167.3;288.4;189.3;12.6;0;1.81899E-12;0
10/11;04:00;0.0;6647.7;38827.2;14192.7;3333.5;1942.4;0.0;21554.5;1978.3;0.0;415.9;0.0;85.0;0.0;3957.9;3957.9;0.0;3935.0;1195.3;1094.4;1118.3;1017.7;927.0;490.3;242.1;307.5;213.1;42.1;0;2.39216E-05;0
10/11;05:00;0.0;6972.7;38964.4;13976.3;3333.5;1910.3;0.0;20878.6;2004.9;0.0;414.9;0.0;85.0;0.0;3957.9;3957.9;0.0;3263.2;1187.6;1143.2;1148.4;1039.2;934.3;535.1;325.7;354.3;212.0;92.7;0;1.8634E-05;0
10/11;06:00;0.0;7405.5;41855.8;13976.3;1719.6;2086.9;0.0;21513.8;1978.3;0.0;419.0;0.0;85.0;0.0;3957.9;3957.9;0.0;0.0;1199.1;1190.3;1165.6;1065.0;985.9;626.3;399.3;418.2;215.4;140.5;0;0;0
10/11;07:00;0.0;7490.8;48619.1;14192.7;3347.7;2770.4;0.0;21440.5;1976.2;0.0;421.0;2840.0;595.0;0.0;3957.9;3957.9;1261.8;0.0;1208.7;1216.6;1170.0;1075.0;969.4;708.5;409.4;433.1;154.2;146.1;0;0;0
10/11;08:00;0.0;7621.1;52839.4;14409.1;4975.8;4441.5;11.0;23565.8;1947.5;0.0;468.4;2924.4;595.0;0.0;3957.9;3957.9;0.0;0.0;1381.4;1299.3;1211.5;1106.6;941.7;721.9;368.8;373.5;94.1;122.2;0;0;0
10/11;09:00;0.0;8366.7;53202.1;14409.1;4975.8;4254.2;3014.7;21811.0;1931.1;0.0;519.9;1989.2;85.0;0.0;3957.9;3957.9;0.0;0.0;1577.1;1421.5;1267.4;1186.8;1072.6;807.1;384.0;378.8;116.8;154.5;0;9.09495E-13;0
10/11;10:00;0.0;9045.5;53907.2;14192.7;4975.8;4067.7;9198.2;20544.7;1922.9;0.0;514.7;0.0;85.0;0.0;3957.9;3957.9;0.0;2252.0;1646.2;1462.9;1287.5;1232.7;1295.5;850.5;432.2;420.3;215.4;202.3;0;9.58024E-05;0
10/11;11:00;0.0;9336.7;54268.9;13976.3;3347.7;3998.1;14430.0;20524.4;1906.5;0.0;517.8;0.0;85.0;0.0;4964.8;4964.8;0.0;4200.0;1676.9;1489.2;1300.4;1261.4;1365.6;858.0;417.0;426.7;290.2;251.4;0;0;0
10/11;12:00;0.0;9583.7;55227.9;13759.9;3347.7;3841.1;18424.0;21941.3;1892.2;0.0;502.4;0.0;85.0;0.0;8891.5;8891.5;0.0;4200.0;1709.5;1513.7;1310.5;1282.9;1378.5;865.4;427.1;472.4;328.7;295.0;0;0;0
10/11;13:00;0.0;9740.8;55171.1;13543.5;1719.6;3059.5;21532.2;23227.8;1937.3;0.0;503.4;0.0;85.0;0.0;10773.9;10773.9;0.0;4200.0;1736.3;1509.9;1309.0;1290.0;1371.1;902.8;453.8;516.1;328.7;323.1;0;0;0
10/11;14:00;0.0;9811.1;53710.1;13327.1;1719.6;3400.3;18655.0;22287.3;1941.4;0.0;515.7;0.0;85.0;0.0;10773.9;10773.9;0.0;2305.9;1749.8;1472.3;1280.4;1274.3;1356.4;1007.4;489.2;551.2;301.5;328.7;0;6.49705E-05;0
10/11;15:00;0.0;9630.1;53042.6;13110.7;1719.6;3778.6;17714.3;22250.7;1918.8;0.0;496.2;0.0;85.0;0.0;10773.9;10773.9;0.0;2006.5;1709.5;1368.9;1247.4;1224.1;1317.7;1082.2;543.7;552.2;275.4;309.0;0;0;0
10/11;16:00;0.0;9360.5;51559.3;13110.7;3077.1;3396.7;13681.8;21806.9;1959.8;0.0;466.3;0.0;85.0;0.0;10773.9;10773.9;0.0;0.0;1655.8;1333.2;1241.6;1169.6;1245.8;1038.8;581.8;543.7;277.7;272.5;0;0;0
10/11;17:00;0.0;9171.0;50102.4;13327.1;4705.2;3428.8;9214.7;19156.4;1970.1;0.0;467.4;2840.0;595.0;0.0;10773.9;10773.9;443.7;0.0;1650.0;1336.9;1245.9;1158.2;1212.6;916.3;578.0;515.0;320.8;237.4;0;0;0
10/11;18:00;0.0;9095.6;50228.4;13543.5;6333.3;4438.0;3564.9;17010.7;1996.7;0.0;471.5;5680.0;1105.0;0.0;10773.9;10773.9;2067.9;0.0;1674.9;1370.8;1263.1;1162.5;1172.1;871.4;567.8;504.3;310.6;198.1;0;0;0
10/11;19:00;0.0;8946.8;53605.5;13759.9;7961.4;5998.5;341.1;17405.6;1945.5;0.0;458.1;7100.0;1615.0;0.0;10773.9;10773.9;3295.4;0.0;1713.3;1370.8;1277.5;1188.3;1114.9;911.8;493.0;452.2;255.0;170.0;0;0;0
10/11;20:00;0.0;8753.0;55316.3;13976.3;9589.5;5529.2;0.0;21298.0;1986.5;0.0;463.2;7100.0;1700.0;0.0;10773.9;10773.9;474.1;0.0;1732.5;1323.8;1270.3;1202.6;1150.0;973.1;395.5;370.3;190.4;144.7;0;7.54043E-05;0
10/11;21:00;0.0;8681.0;50987.3;13976.3;8143.3;3957.9;0.0;23582.1;2023.4;0.0;460.1;4260.0;1190.0;0.0;10773.9;10773.9;0.0;0.0;1738.3;1457.3;1310.5;1229.8;1111.3;1000.0;319.4;271.3;122.4;120.8;0;1.81899E-12;0
10/11;22:00;0.0;8483.1;47564.5;13976.3;8143.3;2859.6;0.0;24070.6;2035.7;0.0;464.3;1895.0;680.0;0.0;10773.9;10773.9;0.0;0.0;1721.0;1564.4;1316.2;1191.1;997.0;1038.8;305.5;196.8;56.7;95.5;0;0;0
10/11;23:00;0.0;7937.8;49763.1;14192.7;9771.4;3595.7;0.0;22865.5;2045.9;0.0;460.1;4018.2;68.0;0.0;10773.9;10773.9;0.0;0.0;1623.1;1491.1;1263.1;1135.2;879.1;964.1;324.5;174.5;17.0;66.0;0;0;0
10/12;00:00;0.0;7355.6;48469.7;14409.1;10854.0;2688.3;0.0;20300.4;2048.0;0.0;463.2;2410.9;85.0;0.0;10773.9;10773.9;2745.0;0.0;1471.6;1385.8;1177.1;1072.2;742.7;932.7;342.2;178.8;3.4;49.2;0;0;0
10/12;01:00;0.0;6517.0;43394.0;14625.6;10854.0;1965.6;0.0;18057.1;2056.2;0.0;465.3;1446.6;85.0;0.0;10773.9;10773.9;1897.1;0.0;1260.5;1184.6;1052.4;957.5;586.0;898.3;352.4;177.7;6.8;40.7;0;0;0
10/12;02:00;0.0;5891.7;41917.8;14842.0;10854.0;1972.7;0.0;16249.3;2048.0;0.0;460.1;867.9;85.0;0.0;10773.9;10773.9;3027.9;0.0;1153.1;1028.5;966.4;818.5;486.5;849.0;351.1;172.4;28.3;37.9;0;0;0
10/12;03:00;0.0;5528.0;40028.1;15058.4;10854.0;1783.6;0.0;15593.8;2054.1;0.0;464.3;520.8;85.0;0.0;10773.9;10773.9;2374.6;0.0;1066.7;925.1;901.8;762.6;466.2;799.7;328.3;158.5;83.9;35.1;0;0;0
10/12;04:00;0.0;5350.7;38343.6;15058.4;10175.6;1902.2;0.0;17279.4;2060.3;0.0;464.3;312.5;85.0;0.0;10773.9;10773.9;0.0;0.0;1013.0;872.5;854.5;743.9;471.8;754.8;301.7;140.5;164.4;33.7;0;0;0
10/12;05:00;0.0;5148.0;38522.4;15058.4;10552.3;1668.5;0.0;17625.5;2089.0;0.0;465.3;187.5;85.0;0.0;10773.9;10773.9;0.0;0.0;957.4;821.7;811.5;708.1;451.5;704.0;278.8;128.7;248.2;37.9;0;0;0
10/12;06:00;0.0;4909.5;41715.6;15274.8;10854.0;2067.3;0.0;18016.3;2062.3;0.0;466.3;112.5;85.0;0.0;10773.9;10773.9;2290.3;0.0;890.2;754.0;764.2;650.8;422.0;669.6;262.4;135.1;310.6;50.6;0;0;0
10/12;07:00;0.0;4453.3;48182.2;15491.2;10854.0;2499.1;0.0;18777.7;2054.1;0.0;465.3;2952.5;85.0;0.0;10773.9;10773.9;4965.0;0.0;815.4;693.8;715.4;559.0;361.2;608.3;238.3;150.0;252.8;59.0;0;0;0
10/12;08:00;0.0;3771.4;52777.4;15707.6;10854.0;4193.5;33.0;20337.1;2039.8;0.0;468.4;5792.5;85.0;0.0;10773.9;10773.9;4550.4;0.0;708.0;629.9;668.1;463.0;265.4;526.1;200.3;139.4;112.2;59.0;0;0;0
10/12;09:00;0.0;3813.1;53525.2;15924.0;10854.0;3759.9;3190.8;20410.4;2031.6;0.0;470.4;7100.0;85.0;0.0;10773.9;10773.9;1239.2;0.0;759.8;708.9;655.2;470.1;305.9;518.7;173.6;120.2;37.4;63.2;0;0;0
10/12;10:00;0.0;3956.9;54213.0;15924.0;9644.1;3590.3;10573.6;19030.1;2199.7;0.0;467.4;4260.0;85.0;0.0;10773.9;10773.9;0.0;0.0;834.6;716.4;628.0;465.8;405.4;599.4;140.7;91.5;9.1;66.0;0;0;0
10/12;11:00;0.0;4174.6;54385.7;15707.6;9644.1;3047.0;18374.5;17360.8;2021.3;0.0;482.8;1420.0;85.0;0.0;10773.9;10773.9;0.0;1960.2;884.5;735.2;630.9;504.6;517.9;653.2;103.9;58.5;4.5;81.5;0;4.11307E-05;0
10/12;12:00;0.0;4401.1;55081.7;15491.2;8016.0;2447.4;24359.9;17108.4;2224.3;0.0;464.3;0.0;85.0;0.0;10773.9;10773.9;0.0;3628.1;913.3;735.2;640.9;556.2;617.4;699.5;73.5;31.9;6.8;126.4;0;1.97697E-05;0
10/12;13:00;0.0;4495.5;54984.1;15274.8;8016.0;2140.5;26714.5;19168.6;2054.1;0.0;454.0;0.0;85.0;0.0;13837.6;13837.6;0.0;4200.0;936.3;699.5;605.0;567.6;704.0;713.0;52.0;17.0;28.3;172.8;0;0;0
10/12;14:00;0.0;4432.2;53425.6;15058.4;6387.9;2030.7;27440.7;22091.9;2009.0;0.0;446.8;71.0;85.0;0.0;16923.0;16923.0;0.0;4200.0;961.2;628.0;539.1;539.0;783.2;683.1;34.2;14.9;61.2;188.2;0;0;0
10/12;15:00;0.0;4229.0;52095.7;14842.0;6387.9;2045.9;25922.3;23459.9;1998.8;0.0;448.8;71.0;85.0;0.0;17728.4;17728.4;0.0;4200.0;967.0;517.1;444.5;488.8;805.3;641.2;26.6;21.3;130.4;186.8;0;0;0
10/12;16:00;0.0;4015.6;50478.3;14842.0;5790.5;2005.7;21048.1;22922.5;2019.3;0.0;438.5;71.0;85.0;0.0;17728.4;17728.4;0.0;0.0;942.0;413.7;359.9;421.4;774.0;581.4;20.3;25.5;265.2;212.1;0;3.63798E-12;0
10/12;17:00;0.0;3969.7;49113.9;15058.4;7418.6;2292.1;14243.0;21574.8;2023.4;0.0;435.4;71.0;595.0;0.0;17728.4;17728.4;3792.6;0.0;894.1;385.5;357.0;452.9;744.5;505.2;13.9;24.5;308.3;283.7;0;0.000290407;0
10/12;18:00;0.0;4126.3;49011.2;15274.8;9046.7;3754.5;6678.6;18382.8;2029.5;0.0;440.6;71.0;1105.0;0.0;13466.6;13466.6;4965.0;0.0;859.5;372.3;424.4;592.0;761.1;496.2;7.6;39.4;273.2;300.6;0;0;0
10/12;19:00;0.0;4315.3;50712.0;15491.2;10674.8;5223.1;643.7;17499.3;2064.4;0.0;442.6;71.0;1615.0;2470.1;10666.6;8196.5;4965.0;0.0;823.1;400.5;570.6;729.6;761.1;479.8;7.6;70.2;219.9;252.8;0;0;0
10/12;20:00;0.0;4436.4;53261.0;15707.6;10854.0;5675.5;0.0;18908.0;2066.4;0.0;440.6;2911.0;1700.0;2861.6;7866.6;5005.0;0.0;0.0;763.6;534.0;708.3;779.8;763.0;435.0;15.2;119.2;142.8;175.6;0;0;0
10/12;21:00;0.0;4430.0;49271.3;15707.6;9726.4;3360.1;0.0;21440.5;2074.6;0.0;431.3;71.0;1190.0;2861.6;7866.6;5005.0;0.0;0.0;694.5;678.8;767.1;791.2;750.1;349.8;31.7;177.7;72.5;116.6;0;0;0
10/12;22:00;0.0;4345.7;46531.3;15491.2;9726.4;1985.2;0.0;22128.5;2074.6;0.0;434.4;0.0;680.0;2293.9;7866.6;5572.7;0.0;0.0;669.6;755.9;772.8;755.4;742.7;254.1;67.2;226.6;34.0;67.4;0;0;0
10/12;23:00;0.0;4409.0;48876.1;15510.3;10854.0;3260.2;0.0;21949.4;2091.0;0.0;436.5;0.0;68.0;2293.9;7866.6;5572.7;0.0;0.0;704.1;793.5;782.8;733.9;750.1;183.8;112.8;266.0;51.0;30.9;0;0;0
10/13;00:00;0.0;4455.6;47546.2;15510.3;10726.9;2153.8;0.0;21705.1;2072.6;0.0;439.6;0.0;85.0;2293.9;7866.6;5572.7;0.0;0.0;713.7;782.2;758.5;723.9;755.6;148.0;163.5;297.9;99.7;12.6;0;0;0
10/13;01:00;0.0;4585.7;42228.7;15293.9;10726.9;2245.7;0.0;21151.4;2093.1;0.0;427.2;0.0;85.0;0.0;7866.6;7866.6;0.0;2670.5;744.4;770.9;757.0;742.5;751.9;134.5;199.0;320.3;155.3;9.8;0;6.88905E-05;0
10/13;02:00;0.0;4730.0;40504.6;15077.4;9098.8;2842.6;0.0;21293.9;2089.0;0.0;425.1;0.0;85.0;0.0;7866.6;7866.6;0.0;3486.9;786.6;776.6;774.2;762.6;761.1;136.0;210.4;324.5;188.2;9.8;0;0;0
10/13;03:00;0.0;4858.3;38009.3;14861.0;9098.8;1681.9;0.0;20793.1;2095.1;0.0;427.2;0.0;85.0;0.0;8028.2;8028.2;0.0;4200.0;826.9;778.5;800.0;786.9;755.6;155.4;219.3;335.2;189.3;11.2;0;9.09495E-13;0
10/13;04:00;0.0;5026.3;36223.3;14644.6;7470.7;1707.7;0.0;20182.4;2093.1;0.0;430.3;0.0;85.0;0.0;8028.2;8028.2;0.0;3875.5;876.8;786.0;823.0;801.3;759.3;201.8;231.9;345.8;183.6;16.9;0;5.2142E-05;0
10/13;05:00;0.0;5168.5;35672.6;14428.2;7470.7;1720.2;0.0;19738.6;2076.7;0.0;428.2;0.0;85.0;0.0;8028.2;8028.2;0.0;3937.9;913.3;806.7;840.2;804.1;750.1;266.1;243.4;345.8;178.0;21.1;0;0;0
10/13;06:00;0.0;5214.2;36564.6;14211.8;5842.6;1764.8;0.0;19815.9;2082.8;0.0;427.2;0.0;85.0;0.0;8028.2;8028.2;0.0;1482.7;947.8;812.3;835.9;789.8;720.6;316.9;254.8;334.1;176.8;25.3;0;5.53399E-05;0
10/13;07:00;0.0;4686.3;38640.3;14211.8;6097.5;2051.2;0.0;20443.0;2078.7;0.0;427.2;0.0;85.0;0.0;8028.2;8028.2;0.0;0.0;880.6;693.8;754.2;693.8;611.8;336.3;251.0;294.7;146.2;23.9;0;6.04773E-06;0
10/13;08:00;0.0;3709.7;40569.6;14428.2;7725.6;2077.1;11.0;21574.8;2080.8;0.0;425.1;28.7;85.0;0.0;8028.2;8028.2;0.0;0.0;784.7;550.9;628.0;530.4;423.9;270.5;199.0;208.5;94.1;19.7;0;0;0
10/13;09:00;0.0;3901.6;42994.7;14428.2;6292.0;2409.0;3828.9;21306.1;2082.8;0.0;427.2;0.0;85.0;0.0;8028.2;8028.2;0.0;0.0;1001.5;648.7;669.6;553.3;403.6;215.2;167.3;151.1;64.6;26.7;0;9.09495E-13;0
10/13;10:00;0.0;3905.7;45144.5;14211.8;6292.0;2641.9;12702.6;18671.9;2103.3;0.0;423.1;0.0;85.0;0.0;8028.2;8028.2;0.0;3686.2;1095.5;680.7;668.1;518.9;383.3;176.4;153.4;143.6;46.5;39.3;0;2.36765E-05;0
10/13;11:00;0.0;3811.3;46115.7;13995.4;4663.9;2460.8;20586.0;16603.5;2097.2;0.0;421.0;0.0;85.0;0.0;9963.4;9963.4;0.0;4200.0;1158.8;669.4;632.3;470.1;372.3;139.0;125.5;141.5;41.9;60.4;0;0;0
10/13;12:00;0.0;3709.6;47556.4;13779.0;4663.9;2362.6;25900.3;16953.7;2082.8;0.0;414.9;0.0;85.0;0.0;13383.6;13383.6;0.0;4200.0;1208.7;633.7;592.1;441.5;374.1;118.1;92.5;122.4;46.5;80.1;0;0;0
10/13;13:00;0.0;3636.4;49280.5;13562.6;3035.8;1980.8;29014.0;18244.3;2089.0;0.0;412.8;0.0;85.0;0.0;13612.3;13612.3;0.0;4200.0;1243.3;584.8;556.3;431.4;375.9;106.1;73.5;112.8;56.7;95.5;0;0;0
10/13;14:00;0.0;3560.8;46590.2;13346.2;3035.8;1648.8;29129.6;19408.8;2076.7;0.0;410.7;0.0;85.0;0.0;16898.3;16898.3;0.0;4200.0;1247.1;539.7;529.1;432.9;361.2;91.2;68.4;121.3;64.6;105.4;0;0;0
10/13;15:00;0.0;3316.4;44974.8;13129.8;1407.7;1778.2;26208.4;20878.6;2074.6;0.0;412.8;0.0;85.0;0.0;16898.3;16898.3;0.0;2634.8;1170.4;479.5;488.9;424.3;313.3;61.3;64.6;134.1;69.1;111.0;0;0;0
10/13;16:00;0.0;3075.9;43455.9;13129.8;2207.7;1871.0;21185.6;20780.9;2076.7;0.0;408.7;0.0;85.0;0.0;16898.3;16898.3;0.0;0.0;1059.1;423.1;453.1;411.4;267.2;28.4;62.1;147.9;98.6;125.0;0;0;0
10/13;17:00;0.0;3142.4;42204.3;13346.2;3835.8;2071.8;14209.9;18708.5;2054.1;0.0;409.7;2840.0;595.0;0.0;16898.3;16898.3;2079.7;0.0;1026.5;408.0;445.9;414.2;269.1;20.9;72.2;183.0;162.1;140.5;0;0;0
10/13;18:00;0.0;3113.0;42355.7;13562.6;5463.9;2717.7;5281.3;16778.6;2078.7;0.0;408.7;5680.0;1105.0;0.0;15733.7;15733.7;4965.0;0.0;1003.4;381.7;423.0;381.3;274.6;44.8;90.0;218.1;159.8;136.3;0;0.000314781;0
10/13;19:00;0.0;2973.1;44657.8;13779.0;7092.0;3912.4;346.6;16566.9;2078.7;0.0;411.8;7100.0;1615.0;0.0;12406.9;12406.9;4965.0;0.0;953.5;366.7;391.4;335.4;270.9;86.7;103.9;229.8;116.8;118.0;0;0.000200097;0
10/13;20:00;0.0;2810.7;47454.8;13995.4;8720.1;5380.2;0.0;18480.5;2103.3;0.0;412.8;7100.0;1700.0;0.0;12406.9;12406.9;3263.6;0.0;936.3;368.5;359.9;295.3;246.9;133.0;106.5;210.7;62.3;91.3;0;7.52785E-05;0
10/13;21:00;0.0;2723.8;44218.9;13995.4;10255.9;2840.9;0.0;19583.9;2109.5;0.0;415.9;7100.0;1700.0;0.0;12406.9;12406.9;0.0;0.0;934.4;394.9;349.8;283.8;219.3;158.4;110.3;186.2;19.3;67.4;0;0;0
10/13;22:00;0.0;2696.3;42284.5;13995.4;10255.9;1829.1;0.0;20740.2;2105.4;0.0;414.9;5428.8;1190.0;0.0;12406.9;12406.9;0.0;0.0;919.0;425.0;351.3;289.5;184.3;164.4;124.2;175.6;12.5;50.6;0;0;0
10/13;23:00;0.0;2678.9;45308.1;14211.8;10854.0;2402.8;0.0;20092.8;2113.6;0.0;416.9;7100.0;119.0;0.0;12406.9;12406.9;1776.6;0.0;903.7;434.4;349.8;296.7;140.1;165.9;144.5;170.2;32.9;40.7;0;4.47588E-05;0
10/14;00:00;0.0;2697.3;44966.7;14428.2;10854.0;1886.2;0.0;20202.7;2132.0;0.0;416.9;4260.0;11.9;0.0;12406.9;12406.9;4331.2;0.0;880.6;423.1;357.0;315.3;106.9;173.4;173.6;167.1;62.3;37.9;0;0;0
10/14;01:00;0.0;2775.4;40164.2;14644.6;10854.0;1730.0;0.0;19787.4;2119.7;0.0;421.0;2556.0;85.0;0.0;12406.9;12406.9;1317.1;0.0;857.6;423.1;384.2;339.7;86.6;189.8;202.8;164.9;87.3;39.3;0;0;0
10/14;02:00;0.0;2883.0;38597.6;14644.6;10090.8;1646.2;0.0;21293.9;2119.7;0.0;416.9;1533.6;85.0;0.0;12406.9;12406.9;0.0;0.0;832.7;438.1;421.5;369.8;82.9;207.8;225.6;164.9;97.5;42.1;0;0;0
10/14;03:00;0.0;2888.6;35961.2;14428.2;10090.8;1587.3;0.0;22466.5;2150.5;0.0;422.1;920.2;85.0;0.0;12406.9;12406.9;0.0;2185.2;794.3;436.2;425.8;374.1;77.4;227.2;239.6;172.4;95.2;46.4;0;0;0
10/14;04:00;0.0;2862.2;34061.3;14211.8;8462.7;1517.7;0.0;23060.9;2228.4;0.0;422.1;552.1;85.0;0.0;12406.9;12406.9;0.0;3303.2;769.4;430.6;421.5;366.9;62.7;239.2;254.8;188.3;83.9;45.0;0;4.61759E-05;0
10/14;05:00;0.0;2896.7;33266.8;13995.4;8462.7;1481.1;0.0;23618.7;2132.0;0.0;421.0;331.3;85.0;0.0;12406.9;12406.9;0.0;4115.3;780.9;447.5;425.8;359.8;40.5;242.1;267.4;218.1;73.7;40.7;0;0;0
10/14;06:00;0.0;2925.4;33798.2;13779.0;6834.6;1577.5;0.0;24872.7;2177.1;0.0;421.0;198.8;85.0;0.0;12406.9;12406.9;0.0;3060.8;788.5;460.7;417.2;338.3;24.0;255.6;277.6;256.4;69.1;37.9;0;0;0
10/14;07:00;0.0;2740.5;34842.6;13562.6;6834.6;1484.7;0.0;26301.8;2150.5;0.0;423.1;119.3;85.0;0.0;12406.9;12406.9;0.0;2787.8;698.4;423.1;378.5;299.6;33.2;298.9;256.0;260.7;61.2;30.9;0;2.19281E-06;0
10/14;08:00;0.0;2024.9;35794.5;13346.2;5206.5;1441.8;22.0;27706.5;2140.2;0.0;422.1;71.6;85.0;0.0;12406.9;12406.9;0.0;678.4;514.2;268.9;263.8;193.5;51.6;293.0;174.9;199.0;40.8;25.3;0;0;0
10/14;09:00;0.0;1777.6;37950.4;13129.8;5206.5;1672.9;3009.2;29212.9;2076.7;0.0;423.1;42.9;85.0;0.0;12406.9;12406.9;0.0;2399.4;521.9;178.6;172.1;94.6;82.9;261.6;158.4;211.7;63.5;32.3;0;5.30441E-05;0
10/14;10:00;0.0;2172.8;40663.1;12913.3;3578.4;1926.3;10188.5;29050.1;2107.4;0.0;421.0;0.0;85.0;0.0;13284.8;13284.8;0.0;4200.0;596.7;221.9;164.9;87.4;176.9;309.4;207.9;267.1;92.9;47.8;0;0;0
10/14;11:00;0.0;2518.4;43014.0;12696.9;3578.4;1793.4;16107.9;30581.0;2232.5;0.0;422.1;0.0;85.0;0.0;17975.4;17975.4;0.0;4200.0;612.0;229.4;160.6;106.1;245.1;406.6;254.8;302.2;131.5;70.2;0;0;0
10/14;12:00;0.0;2624.9;44889.5;12480.5;1950.3;1666.7;20338.4;31488.9;2214.0;0.0;414.9;0.0;85.0;0.0;19112.2;19112.2;0.0;4200.0;587.1;206.8;133.3;100.3;256.2;460.4;292.8;326.7;164.4;96.9;0;0;0
