tranche_horaire;consommation;gaz cogénérations;hydraulique;éolien onshore;solaire;biomasse;annee
2640;0.00010048;0.08165107;0.477746479;0.126224517;-0.000117275;0.589;2018
2641;8.98E-05;0.080715241;0.395117371;0.135491131;-0.000117275;0.5895;2018
2642;8.57E-05;0.080481283;0.378262911;0.134233519;-0.000117275;0.596;2018
2643;8.02E-05;0.080013369;0.373051643;0.122385491;-0.000117275;0.6035;2018
2644;7.58E-05;0.079779412;0.362112676;0.106566058;-0.000117275;0.6015;2018
2645;7.45E-05;0.079779412;0.369812207;0.097564204;-0.000117275;0.606;2018
2646;7.64E-05;0.079545455;0.378873239;0.090084723;-0.000117275;0.605;2018
2647;7.75E-05;0.07907754;0.389906103;0.085782367;0.001055471;0.606;2018
2648;8.18E-05;0.079545455;0.423098592;0.090746624;0.057933623;0.603;2018
2649;8.85E-05;0.079545455;0.487276995;0.07426529;0.224463469;0.602;2018
2650;9.25E-05;0.079311497;0.490234742;0.037662166;0.414565498;0.598;2018
2651;9.41E-05;0.07907754;0.465446009;0.023960815;0.55928228;0.5915;2018
2652;9.68E-05;0.07907754;0.434600939;0.029123643;0.658613815;0.5895;2018
2653;9.96E-05;0.079779412;0.41314554;0.034286471;0.707165474;0.583;2018
2654;9.48E-05;0.078843583;0.381455399;0.03382314;0.720065674;0.585;2018
2655;9.19E-05;0.079545455;0.379107981;0.035477893;0.695789844;0.5805;2018
2656;8.92E-05;0.07907754;0.381220657;0.037463595;0.631288847;0.585;2018
2657;8.70E-05;0.079311497;0.391173709;0.044347366;0.519291662;0.582;2018
2658;8.70E-05;0.07907754;0.410234742;0.047789251;0.366717486;0.5855;2018
2659;8.87E-05;0.078843583;0.442629108;0.048252581;0.181189164;0.589;2018
2660;8.80E-05;0.079545455;0.43971831;0.057651575;0.035182362;0.5895;2018
2661;8.79E-05;0.07907754;0.471079812;0.073868149;0.000117275;0.5885;2018
2662;8.86E-05;0.079545455;0.477183099;0.104580355;-0.000117275;0.59;2018
2663;9.54E-05;0.079779412;0.555539906;0.12854117;-0.000117275;0.59;2018
2664;9.45E-05;0.080715241;0.466150235;0.151773895;-0.000117275;0.592;2018
2665;8.50E-05;0.080247326;0.40399061;0.147339158;-0.000117275;0.599;2018
2666;8.16E-05;0.080247326;0.401830986;0.138204925;-0.000117275;0.601;2018
2667;7.59E-05;0.078375668;0.3842723;0.136682552;-0.000117275;0.5985;2018
2668;7.16E-05;0.077907754;0.382159624;0.12821022;-0.000117275;0.603;2018
2669;6.93E-05;0.077673797;0.37056338;0.134365899;-0.000117275;0.596;2018
2670;7.01E-05;0.077907754;0.360798122;0.144228223;-0.000117275;0.603;2018
2671;6.91E-05;0.077907754;0.358450704;0.164879534;0.001407294;0.596;2018
2672;7.21E-05;0.101303476;0.364319249;0.166997617;0.055939955;0.596;2018
2673;7.77E-05;0.077907754;0.381455399;0.138138734;0.180954615;0.603;2018
2674;8.28E-05;0.077673797;0.388638498;0.098159915;0.328368711;0.597;2018
2675;8.62E-05;0.077673797;0.395258216;0.091011385;0.481060162;0.5935;2018
2676;8.95E-05;0.077205882;0.404600939;0.107426529;0.573120676;0.5865;2018
2677;9.29E-05;0.076971925;0.403239437;0.131718295;0.639849889;0.582;2018
2678;8.66E-05;0.077673797;0.375117371;0.173815197;0.646651812;0.5795;2018
2679;8.27E-05;0.076971925;0.346760563;0.202210749;0.602908409;0.576;2018
2680;8.03E-05;0.077205882;0.347183099;0.220346836;0.522575349;0.5705;2018
2681;7.86E-05;0.07743984;0.378122066;0.223722531;0.418318283;0.562;2018
2682;8.01E-05;0.078141711;0.418967136;0.199695526;0.273953325;0.5665;2018
2683;8.46E-05;0.077205882;0.423521127;0.167063807;0.133927524;0.5705;2018
2684;8.64E-05;0.077205882;0.448497653;0.150516283;0.035416911;0.5745;2018
2685;8.84E-05;0.076737968;0.46056338;0.165276675;0.000117275;0.5665;2018
2686;8.88E-05;0.077205882;0.446760563;0.177521843;-0.000117275;0.5655;2018
2687;9.45E-05;0.076504011;0.476244131;0.177918983;-0.000117275;0.563;2018
2688;9.32E-05;0.086798128;0.439061033;0.159716706;-0.000117275;0.5675;2018
2689;8.40E-05;0.091009358;0.391924883;0.168387609;-0.000117275;0.564;2018
2690;8.11E-05;0.09171123;0.385774648;0.172094255;-0.000117275;0.566;2018
2691;7.61E-05;0.091945187;0.368779343;0.145552025;-0.000117275;0.56;2018
2692;7.33E-05;0.091945187;0.367323944;0.14211014;-0.000117275;0.5595;2018
2693;7.38E-05;0.091477273;0.3742723;0.111000794;-0.000117275;0.554;2018
2694;8.04E-05;0.091009358;0.397793427;0.091209955;-0.000117275;0.5505;2018
2695;8.89E-05;0.091945187;0.429014085;0.080288589;0.001172745;0.546;2018
2696;9.68E-05;0.100367647;0.487887324;0.078302886;0.041867011;0.559;2018
2697;0.000102564;0.095454545;0.552065728;0.072081017;0.134982995;0.5615;2018
2698;0.00010575;0.09592246;0.594835681;0.075324331;0.243696493;0.5535;2018
2699;0.000107281;0.095220588;0.558075117;0.078435266;0.327782338;0.5625;2018
2700;0.00010929;0.09171123;0.513051643;0.088363781;0.381728627;0.5575;2018
2701;0.000109845;0.092179144;0.482441315;0.094122319;0.430280286;0.565;2018
2702;0.000107544;0.091009358;0.459906103;0.099947048;0.448575114;0.5695;2018
2703;0.000105044;0.092179144;0.436150235;0.115567911;0.422657441;0.562;2018
2704;0.000101956;0.092179144;0.405821596;0.136483982;0.367303858;0.563;2018
2705;9.92E-05;0.092881016;0.408967136;0.147603918;0.30561745;0.559;2018
2706;9.81E-05;0.092881016;0.458497653;0.149523431;0.220945233;0.5655;2018
2707;0.00010142;0.096858289;0.516948357;0.142374901;0.131112935;0.564;2018
2708;0.000100118;0.101303476;0.575258216;0.118612656;0.040459716;0.5685;2018
2709;9.75E-05;0.101303476;0.583568075;0.092930898;0.000234549;0.5695;2018
2710;9.66E-05;0.09592246;0.521455399;0.103521313;-0.000117275;0.5705;2018
2711;0.000102211;0.09592246;0.575258216;0.105308446;-0.000117275;0.5745;2018
2712;0.000100299;0.092881016;0.478028169;0.10795605;-0.000117275;0.572;2018
2713;8.97E-05;0.092881016;0.400140845;0.100344189;-0.000117275;0.574;2018
2714;8.71E-05;0.09334893;0.395680751;0.104315594;-0.000117275;0.5675;2018
2715;8.23E-05;0.092647059;0.368591549;0.105837967;-0.000117275;0.564;2018
2716;7.93E-05;0.092881016;0.365539906;0.103388933;-0.000117275;0.5625;2018
2717;7.96E-05;0.092881016;0.374882629;0.102528462;-0.000117275;0.5655;2018
2718;8.55E-05;0.093114973;0.393568075;0.099351337;-0.000117275;0.561;2018
2719;9.38E-05;0.094284759;0.492910798;0.089025682;0.001641844;0.4835;2018
2720;0.000101908;0.098262032;0.544600939;0.078104316;0.053594465;0.4785;2018
2721;0.00010632;0.100835561;0.521408451;0.065859147;0.183300106;0.5075;2018
2722;0.000108579;0.108790107;0.443098592;0.064336775;0.333294242;0.526;2018
2723;0.00010935;0.107620321;0.444882629;0.062615833;0.46886361;0.5505;2018
2724;0.000111281;0.102473262;0.425446009;0.069102462;0.581916266;0.544;2018
2725;0.000111073;0.115808824;0.409248826;0.075125761;0.660607482;0.5465;2018
2726;0.00010873;0.101069519;0.396525822;0.077376225;0.685469685;0.551;2018
2727;0.00010604;0.115340909;0.379389671;0.079759068;0.665298464;0.5605;2018
2728;0.00010337;0.100601604;0.395446009;0.088429971;0.614518588;0.563;2018
2729;0.000100066;0.101303476;0.416901408;0.10822081;0.522809898;0.5665;2018
2730;9.90E-05;0.101303476;0.414319249;0.11510458;0.375161252;0.5795;2018
2731;0.000101998;0.106684492;0.540657277;0.10782367;0.195262109;0.5155;2018
2732;0.000100347;0.11019385;0.606666667;0.096703733;0.045854345;0.516;2018
2733;9.79E-05;0.110427807;0.606103286;0.102462272;0.000117275;0.5505;2018
2734;9.75E-05;0.11019385;0.530610329;0.116097432;-0.000117275;0.574;2018
2735;0.000103365;0.109959893;0.55399061;0.132115436;-0.000117275;0.5755;2018
2736;0.000100718;0.105514706;0.479765258;0.161239079;-0.000117275;0.588;2018
2737;9.07E-05;0.101537433;0.391314554;0.20247551;-0.000117275;0.58;2018
2738;8.71E-05;0.102239305;0.380657277;0.260259465;-0.000117275;0.584;2018
2739;8.30E-05;0.10177139;0.375633803;0.267474186;-0.000117275;0.579;2018
2740;7.95E-05;0.102707219;0.368356808;0.279586974;-0.000117275;0.5815;2018
2741;7.96E-05;0.102005348;0.370234742;0.279256023;-0.000117275;0.577;2018
2742;8.56E-05;0.103643048;0.390140845;0.266348954;-0.000117275;0.5785;2018
2743;9.37E-05;0.10177139;0.434976526;0.227693937;0.001759118;0.566;2018
2744;0.000102764;0.11697861;0.528403756;0.205652634;0.0446816;0.566;2018
2745;0.000108169;0.131717914;0.516338028;0.198106963;0.144716782;0.5515;2018
2746;0.000110545;0.13125;0.50084507;0.203799312;0.240999179;0.563;2018
2747;0.000111691;0.102941176;0.474131455;0.219486365;0.329541457;0.569;2018
2748;0.000113779;0.102005348;0.441784038;0.251787133;0.401078926;0.5695;2018
2749;0.000114198;0.10177139;0.416713615;0.287331215;0.461475314;0.573;2018
2750;0.000111161;0.102941176;0.394647887;0.333730474;0.474610062;0.5685;2018
2751;0.000108678;0.103409091;0.400892019;0.36464125;0.482936554;0.5715;2018
2752;0.000105742;0.100367647;0.410751174;0.408459095;0.429107541;0.5735;2018
2753;0.000102375;0.129846257;0.387183099;0.435067514;0.368359329;0.5735;2018
2754;0.000102051;0.102707219;0.40342723;0.435927985;0.259763105;0.573;2018
2755;0.000105252;0.107152406;0.504366197;0.429639926;0.137563035;0.5805;2018
2756;0.00010419;0.108088235;0.550422535;0.379600212;0.036824205;0.582;2018
2757;0.000100743;0.113001337;0.537276995;0.319367223;0.000351824;0.5795;2018
2758;0.000100354;0.113469251;0.503051643;0.299841144;-0.000117275;0.579;2018
2759;0.000105874;0.104812834;0.55028169;0.307122055;-0.000117275;0.581;2018
2760;0.000103447;0.104110963;0.45943662;0.325721472;-0.000117275;0.5835;2018
2761;9.31E-05;0.10598262;0.393896714;0.347431824;-0.000117275;0.5835;2018
2762;9.07E-05;0.104812834;0.378122066;0.350344189;-0.000117275;0.582;2018
2763;8.57E-05;0.106450535;0.378685446;0.35802224;-0.000117275;0.5845;2018
2764;8.29E-05;0.106684492;0.368356808;0.349351337;-0.000117275;0.5895;2018
2765;8.31E-05;0.106684492;0.367323944;0.323868149;-0.000117275;0.5855;2018
2766;8.98E-05;0.106216578;0.405446009;0.308776807;-0.000117275;0.5775;2018
2767;9.79E-05;0.105748663;0.484460094;0.274622716;0.002345491;0.571;2018
2768;0.000105986;0.110661765;0.551643192;0.229083929;0.064266448;0.572;2018
2769;0.000110829;0.140842246;0.543896714;0.205387874;0.224580744;0.569;2018
2770;0.000112736;0.140374332;0.522300469;0.232128674;0.399202533;0.565;2018
2771;0.000113708;0.110895722;0.503380282;0.231400582;0.515773426;0.556;2018
2772;0.00011498;0.110895722;0.475868545;0.22312682;0.600211094;0.565;2018
2773;0.000115302;0.111831551;0.467840376;0.227164416;0.64454087;0.5675;2018
2774;0.000112339;0.101069519;0.43657277;0.24318242;0.628826082;0.567;2018
2775;0.00010921;0.100601604;0.406244131;0.2366296;0.637856221;0.575;2018
2776;0.000105847;0.100367647;0.408403756;0.224980143;0.603494781;0.584;2018
2777;0.000103044;0.100367647;0.412441315;0.209888801;0.505570541;0.5895;2018
2778;0.000102038;0.101303476;0.458591549;0.189833201;0.376685822;0.591;2018
2779;0.000104608;0.098963904;0.533661972;0.1550834;0.204409523;0.5945;2018
2780;0.000103912;0.099197861;0.594037559;0.110272703;0.050662601;0.597;2018
2781;0.000101588;0.099431818;0.608028169;0.079229547;0.000703647;0.599;2018
2782;0.000101216;0.099197861;0.555211268;0.069896743;-0.000117275;0.6025;2018
2783;0.000107174;0.099197861;0.583474178;0.055334922;-0.000117275;0.6055;2018
2784;0.000105027;0.100367647;0.520093897;0.046266878;-0.000117275;0.6075;2018
2785;9.46E-05;0.099431818;0.407183099;0.042560233;-0.000117275;0.609;2018
2786;9.20E-05;0.099431818;0.40056338;0.044082605;-0.000117275;0.601;2018
2787;8.76E-05;0.099899733;0.388356808;0.060034419;-0.000117275;0.5295;2018
2788;8.44E-05;0.10013369;0.381361502;0.086709028;-0.000117275;0.5285;2018
2789;8.52E-05;0.099899733;0.38629108;0.126952608;-0.000117275;0.526;2018
2790;9.20E-05;0.10013369;0.413755869;0.160775748;-0.000117275;0.5225;2018
2791;9.94E-05;0.102707219;0.503615023;0.191554144;0.002345491;0.516;2018
2792;0.000107512;0.10434492;0.557089202;0.210683082;0.066729213;0.513;2018
2793;0.000112366;0.10434492;0.582018779;0.16249669;0.216840624;0.5055;2018
2794;0.000113416;0.097092246;0.586948357;0.145618216;0.373988507;0.4985;2018
2795;0.000113378;0.097326203;0.535774648;0.200754567;0.49935499;0.496;2018
2796;0.00011457;0.093114973;0.47370892;0.267143235;0.579218952;0.545;2018
2797;0.000114692;0.09334893;0.462957746;0.300635425;0.585434502;0.5615;2018
2798;0.000110783;0.097092246;0.427370892;0.33770188;0.615104961;0.5825;2018
2799;0.000107746;0.095220588;0.423896714;0.385689701;0.584379031;0.5855;2018
2800;0.000104331;0.093114973;0.399812207;0.459822611;0.513193386;0.595;2018
2801;0.000100806;0.095220588;0.405164319;0.498080487;0.421132872;0.599;2018
2802;0.000100943;0.096156417;0.43943662;0.507611861;0.294359095;0.5975;2018
2803;0.00010347;0.094518717;0.463192488;0.491990998;0.150111411;0.607;2018
2804;0.000102619;0.095454545;0.489061033;0.476105375;0.039286971;0.604;2018
2805;0.000100432;0.094518717;0.514178404;0.419314271;0;0.6;2018
2806;0.000100211;0.094986631;0.525680751;0.424543288;-0.000117275;0.5185;2018
2807;0.000105887;0.096858289;0.551126761;0.429507546;-0.000117275;0.558;2018
2808;0.000103862;0.095454545;0.560985915;0.41236431;-0.000117275;0.581;2018
2809;9.32E-05;0.094986631;0.446713615;0.410246227;-0.000117275;0.603;2018
2810;8.93E-05;0.095454545;0.429201878;0.38509399;-0.000117275;0.6075;2018
2811;8.41E-05;0.09592246;0.408873239;0.350079428;-0.000117275;0.6115;2018
2812;7.98E-05;0.093582888;0.399201878;0.312218692;-0.000117275;0.607;2018
2813;7.82E-05;0.093582888;0.390328638;0.287794546;-0.000117275;0.6095;2018
2814;8.05E-05;0.093582888;0.401549296;0.25026476;-0.000117275;0.5385;2018
2815;8.15E-05;0.094050802;0.409061033;0.221604448;0.002462765;0.533;2018
2816;8.62E-05;0.092881016;0.461690141;0.188046068;0.05089715;0.527;2018
2817;9.27E-05;0.093114973;0.519295775;0.152766746;0.14260584;0.533;2018
2818;9.69E-05;0.092647059;0.515305164;0.145419645;0.241702826;0.538;2018
2819;9.84E-05;0.092881016;0.491408451;0.124106434;0.319338572;0.53;2018
2820;0.000100568;0.093114973;0.467511737;0.130725443;0.379852234;0.57;2018
2821;0.000104202;0.092881016;0.448215962;0.118083135;0.419608303;0.5825;2018
2822;9.80E-05;0.092881016;0.422206573;0.106566058;0.436026739;0.5845;2018
2823;9.45E-05;0.092647059;0.406244131;0.10120466;0.423361088;0.618;2018
2824;9.09E-05;0.092647059;0.396150235;0.08108287;0.37199484;0.5725;2018
2825;8.84E-05;0.091945187;0.397793427;0.070360074;0.313826668;0.5945;2018
2826;8.85E-05;0.092179144;0.419953052;0.065329627;0.198428521;0.614;2018
2827;9.22E-05;0.094050802;0.505399061;0.062748213;0.104608889;0.619;2018
2828;9.29E-05;0.093114973;0.582018779;0.065594387;0.031077753;0.577;2018
2829;9.19E-05;0.093114973;0.601690141;0.075191951;0.000586373;0.58;2018
2830;9.35E-05;0.093582888;0.567652582;0.08783426;-0.000117275;0.587;2018
2831;0.000100823;0.093582888;0.613380282;0.093261848;-0.000117275;0.593;2018
2832;0.000100495;0.094050802;0.572910798;0.098954196;-0.000117275;0.5885;2018
2833;9.08E-05;0.093582888;0.478262911;0.112589357;-0.000117275;0.563;2018
2834;8.73E-05;0.092881016;0.457981221;0.138469685;-0.000117275;0.5705;2018
2835;8.17E-05;0.091477273;0.420234742;0.172822346;-0.000117275;0.575;2018
2836;7.71E-05;0.091243316;0.384647887;0.179110405;-0.000117275;0.5745;2018
2837;7.55E-05;0.091243316;0.354600939;0.183809902;-0.000117275;0.578;2018
2838;7.63E-05;0.091243316;0.34629108;0.192149854;-0.000117275;0.5755;2018
2839;7.52E-05;0.092413102;0.348826291;0.199894096;0.002814589;0.566;2018
2840;7.87E-05;0.094752674;0.36056338;0.201548848;0.036824205;0.5675;2018
2841;8.47E-05;0.092413102;0.389014085;0.187979878;0.108127126;0.574;2018
2842;9.07E-05;0.092179144;0.415070423;0.185795605;0.190453852;0.5655;2018
2843;9.46E-05;0.092179144;0.432676056;0.193076516;0.263633165;0.515;2018
2844;9.91E-05;0.091945187;0.452347418;0.208300238;0.267855049;0.519;2018
2845;0.000102875;0.117446524;0.451079812;0.222067779;0.28544623;0.528;2018
2846;9.59E-05;0.094752674;0.417230047;0.235570559;0.24850475;0.529;2018
2847;9.18E-05;0.094518717;0.399483568;0.213661636;0.223290724;0.5315;2018
2848;8.87E-05;0.091243316;0.36084507;0.201350278;0.193268441;0.533;2018
2849;8.79E-05;0.09171123;0.363661972;0.205123114;0.173449044;0.5375;2018
2850;8.95E-05;0.092647059;0.376666667;0.21597829;0.116688167;0.538;2018
2851;9.53E-05;0.092413102;0.433802817;0.238482923;0.08267855;0.533;2018
2852;9.83E-05;0.116276738;0.505070423;0.234710087;0.028028615;0.5365;2018
2853;9.76E-05;0.119084225;0.480704225;0.268069897;0.000117275;0.533;2018
2854;9.76E-05;0.09334893;0.422112676;0.316388668;-0.000117275;0.535;2018
2855;0.000104505;0.093816845;0.452910798;0.339555203;-0.000117275;0.533;2018
2856;0.000103351;0.092413102;0.450938967;0.356301297;-0.000117275;0.533;2018
2857;9.44E-05;0.093114973;0.397042254;0.417262378;-0.000117275;0.538;2018
2858;9.18E-05;0.09334893;0.384647887;0.42566852;-0.000117275;0.5355;2018
2859;8.68E-05;0.091477273;0.370516432;0.436589886;-0.000117275;0.5315;2018
2860;8.31E-05;0.091945187;0.358215962;0.428911835;-0.000117275;0.53;2018
2861;8.35E-05;0.090307487;0.362910798;0.434008472;-0.000117275;0.528;2018
2862;8.93E-05;0.089839572;0.358356808;0.443539846;-0.000117275;0.519;2018
2863;9.71E-05;0.090073529;0.404131455;0.46604448;0.002931863;0.5095;2018
2864;0.000106017;0.090775401;0.443098592;0.465779719;0.047848012;0.5035;2018
2865;0.000112198;0.092647059;0.502018779;0.463860207;0.141550369;0.5;2018
2866;0.00011584;0.09592246;0.561079812;0.470942547;0.241233728;0.5005;2018
2867;0.000117828;0.092881016;0.535070423;0.496690495;0.317462179;0.502;2018
2868;0.000120469;0.091243316;0.482488263;0.505030447;0.36683476;0.499;2018
2869;0.000123018;0.093114973;0.479671362;0.505493778;0.429107541;0.509;2018
2870;0.000119033;0.09334893;0.43629108;0.498676198;0.430866659;0.5045;2018
2871;0.000115493;0.094986631;0.410328638;0.496028594;0.43321215;0.509;2018
2872;0.000111992;0.09334893;0.40258216;0.505030447;0.371525742;0.5095;2018
2873;0.000109359;0.094050802;0.396431925;0.522239873;0.307962941;0.514;2018
2874;0.000109468;0.09334893;0.43685446;0.525814138;0.193033892;0.52;2018
2875;0.000113864;0.093816845;0.527042254;0.495631454;0.118330011;0.5185;2018
2876;0.000113729;0.092881016;0.562394366;0.450820757;0.037058755;0.52;2018
2877;0.000109914;0.092647059;0.531173709;0.416070956;0.001524569;0.519;2018
2878;0.000108656;0.092881016;0.518685446;0.35808843;-0.000117275;0.5235;2018
2879;0.000115031;0.09171123;0.54915493;0.31056394;-0.000117275;0.52;2018
2880;0.000112368;0.091009358;0.522347418;0.255229018;-0.000117275;0.5215;2018
2881;0.000102059;0.083522727;0.417042254;0.21624305;-0.000117275;0.5275;2018
2882;9.81E-05;0.083756684;0.412347418;0.197709823;-0.000117275;0.531;2018
2883;9.32E-05;0.083522727;0.40028169;0.193010326;-0.000117275;0.53;2018
2884;8.88E-05;0.083990642;0.384976526;0.18268467;-0.000117275;0.5365;2018
2885;8.69E-05;0.082586898;0.379107981;0.173881387;-0.000117275;0.5385;2018
2886;8.84E-05;0.082586898;0.376244131;0.174741859;-0.000117275;0.5515;2018
2887;8.84E-05;0.08165107;0.384413146;0.15534816;0.002345491;0.5415;2018
2888;9.18E-05;0.081885027;0.408873239;0.138006354;0.056526328;0.5455;2018
2889;9.59E-05;0.083756684;0.433004695;0.113582208;0.166060748;0.545;2018
2890;9.91E-05;0.081885027;0.448403756;0.103786074;0.294828193;0.5495;2018
2891;0.000100516;0.085628342;0.448403756;0.10782367;0.36812478;0.5535;2018
2892;0.000103184;0.084224599;0.440187793;0.111728885;0.43813768;0.5565;2018
2893;0.000105902;0.083990642;0.45915493;0.111861266;0.457370705;0.5575;2018
2894;9.89E-05;0.081885027;0.390798122;0.117222663;0.478245573;0.552;2018
2895;9.36E-05;0.081885027;0.348356808;0.123245962;0.486220242;0.5515;2018
2896;8.98E-05;0.08165107;0.348028169;0.127217368;0.445408702;0.5575;2018
2897;8.74E-05;0.081183155;0.366244131;0.131387344;0.39498065;0.556;2018
2898;8.92E-05;0.081417112;0.41314554;0.125165475;0.295766389;0.559;2018
2899;9.53E-05;0.081417112;0.494647887;0.111066984;0.178374575;0.561;2018
2900;9.83E-05;0.081417112;0.554366197;0.0875695;0.054532661;0.559;2018
2901;9.85E-05;0.081417112;0.558732394;0.079759068;0.001055471;0.554;2018
